,Unnamed: 0,host_response_rate,host_acceptance_rate,host_listings_count,host_total_listings_count,host_verifications,latitude,longitude,accommodates,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,host_location_Argentina,host_location_Australia,host_location_Belgium,host_location_Britain,host_location_Canada,host_location_China,host_location_Colombia,host_location_Denmark,host_location_Emirates,host_location_Finland,host_location_France,host_location_Germany,host_location_Ireland,host_location_Italy,host_location_Kingdom,host_location_Lithuania,host_location_Netherlands,host_location_Romania,host_location_Singapore,host_location_Spain,host_location_Sweden,host_location_Switzerland,host_location_Turkey,host_location_US,host_location_unknown,host_response_time_unknown,host_response_time_within a day,host_response_time_within a few hours,host_response_time_within an hour,neighbourhood_cleansed_Bijlmer-Oost,neighbourhood_cleansed_Bos en Lommer,neighbourhood_cleansed_Buitenveldert - Zuidas,neighbourhood_cleansed_Centrum-Oost,neighbourhood_cleansed_Centrum-West,neighbourhood_cleansed_De Aker - Nieuw Sloten,neighbourhood_cleansed_De Baarsjes - Oud-West,neighbourhood_cleansed_De Pijp - Rivierenbuurt,neighbourhood_cleansed_Gaasperdam - Driemond,neighbourhood_cleansed_Geuzenveld - Slotermeer,neighbourhood_cleansed_IJburg - Zeeburgereiland,neighbourhood_cleansed_Noord-Oost,neighbourhood_cleansed_Noord-West,neighbourhood_cleansed_Oostelijk Havengebied - Indische Buurt,neighbourhood_cleansed_Osdorp,neighbourhood_cleansed_Oud-Noord,neighbourhood_cleansed_Oud-Oost,neighbourhood_cleansed_Slotervaart,neighbourhood_cleansed_Watergraafsmeer,neighbourhood_cleansed_Westerpark,neighbourhood_cleansed_Zuid,room_type_Hotel room,room_type_Private room,room_type_Shared room,bathrooms_text_0 shared baths,bathrooms_text_1 bath,bathrooms_text_1 private bath,bathrooms_text_1 shared bath,bathrooms_text_1.5 baths,bathrooms_text_1.5 shared baths,bathrooms_text_2 baths,bathrooms_text_2 shared baths,bathrooms_text_2.5 baths,bathrooms_text_3 baths,bathrooms_text_3 shared baths,bathrooms_text_3.5 baths,bathrooms_text_3.5 shared baths,bathrooms_text_4 baths,bathrooms_text_4 shared baths,bathrooms_text_4.5 baths,bathrooms_text_5 baths,bathrooms_text_5.5 baths,bathrooms_text_Half-bath,bathrooms_text_Private half-bath,bathrooms_text_Shared half-bath,bathrooms_text_unknown,host_identity_verified_t,host_has_profile_pic_t,has_availability_t,instant_bookable_t,host_is_superhost_t
3789,3790,67,71,1,1,3,52.35226,4.92884,1,1.0,1.0,60,55.0,1,365,1.0,1.0,365.0,365.0,1.0,365.0,29,59,89,364,8,0,0,4.88,4.75,4.75,5.0,5.0,4.63,4.88,1,0,1,0,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
3790,3791,100,100,1,1,2,52.3641,4.8524,4,2.0,2.0,13,350.0,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,30,60,90,365,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
3791,3792,100,100,0,0,3,52.3789,4.88378,4,2.0,2.0,65,188.0,7,180,7.0,7.0,99.0,99.0,7.0,99.0,12,26,38,241,1,1,0,4.0,5.0,3.0,5.0,5.0,5.0,4.0,3,3,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
3792,3793,0,0,1,1,5,52.36537,4.93583,4,2.0,2.0,79,185.0,4,30,4.0,4.0,30.0,30.0,4.0,30.0,0,0,0,0,18,0,0,4.83,4.89,4.56,4.94,5.0,4.72,4.72,2,1,1,0,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
3793,3794,75,50,1,1,4,52.36528,4.86357,2,1.0,1.0,55,110.0,5,1125,5.0,5.0,1125.0,1125.0,5.0,1125.0,3,7,12,135,36,2,0,4.47,4.63,4.22,4.75,4.63,4.75,4.25,1,1,0,0,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
3794,3795,93,99,5,5,2,52.371,4.90942,4,1.0,3.0,51,244.0,1,1125,1.0,3.0,99.0,99.0,1.1,99.0,29,57,86,359,147,45,6,4.37,4.23,4.59,4.16,4.54,4.69,4.39,5,5,0,0,4.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
3795,3796,0,0,1,1,3,52.38169,4.88362,4,3.0,4.0,27,200.0,4,1125,4.0,4.0,1125.0,1125.0,4.0,1125.0,0,0,0,0,26,0,0,4.3,4.52,3.5,4.74,4.7,4.78,4.04,1,1,0,0,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
3796,3797,100,100,1,1,2,52.36367,4.93923,2,1.577414409810935,1.9564237415477088,54,99.0,2,30,2.0,2.0,30.0,30.0,2.0,30.0,0,1,1,1,5,1,1,4.8,5.0,5.0,5.0,5.0,5.0,5.0,1,1,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
3797,3798,100,93,1,1,4,52.41298,4.88871,4,2.0,2.0,50,70.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,0,0,0,0,26,9,0,5.0,4.96,4.88,4.88,5.0,4.69,4.85,1,1,0,0,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
3798,3799,0,100,1,1,7,52.34818,4.84761,2,1.0,1.0,48,125.0,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,0,0,0,0,4,2,0,4.5,5.0,4.0,5.0,5.0,5.0,4.75,1,1,0,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
3799,3800,0,0,1,1,4,52.3698,4.91396,2,1.0,2.0,100,185.0,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,0,0,0,0,29,0,0,4.93,4.93,5.0,4.93,4.96,4.96,4.81,1,0,1,0,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
3800,3801,0,100,2,2,3,52.35455,4.83188,3,2.0,2.0,31,153.0,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,0,0,0,0,17,1,0,4.65,4.76,4.35,4.81,4.75,4.5,4.5,1,1,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
3801,3802,0,0,3,3,7,52.3766,4.90207,2,1.0,1.0,137,109.0,1,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,19,49,74,91,45,8,0,4.96,4.98,4.98,4.98,4.96,4.96,4.82,2,0,2,0,1.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
3802,3803,0,0,1,1,5,52.38394,4.85249,4,2.0,2.0,75,250.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
3803,3804,100,100,1,1,4,52.38657,4.84589,4,2.0,3.0,31,200.0,2,1125,2.0,3.0,1125.0,1125.0,2.0,1125.0,22,22,22,22,83,3,2,4.92,4.98,4.98,4.99,4.98,4.64,4.71,1,1,0,0,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
3804,3805,100,99,1,1,8,52.3839,4.89202,2,1.0,1.9564237415477088,52,95.0,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,15,36,52,258,358,29,2,4.85,4.88,4.84,4.94,4.92,4.92,4.74,1,0,1,0,4.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
3805,3806,100,91,1,1,5,52.37721,4.89006,2,1.0,1.0,51,125.0,2,28,2.0,2.0,1125.0,1125.0,2.0,1125.0,0,25,55,183,45,12,0,4.98,5.0,4.98,4.88,4.95,5.0,4.86,1,1,0,0,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
3806,3807,96,98,3,3,5,52.37032,4.85258,3,1.0,2.0,34,70.0,1,1125,2.0,3.0,1125.0,1125.0,2.3,1125.0,16,46,76,351,22,10,0,4.59,4.82,4.32,4.82,4.68,4.77,4.59,4,0,4,0,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
3807,3808,0,0,0,0,2,52.4005,4.91412,2,1.0,1.0,78,99.0,4,1125,4.0,4.0,1125.0,1125.0,4.0,1125.0,6,6,6,6,2,0,0,5.0,5.0,5.0,5.0,5.0,4.5,5.0,1,1,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
3808,3809,0,0,2,2,4,52.40049,4.90431,2,1.0,2.0,58,150.0,4,1125,4.0,4.0,1125.0,1125.0,4.0,1125.0,0,0,0,0,8,0,0,5.0,4.86,4.86,5.0,5.0,4.86,4.86,1,1,0,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
3809,3810,100,100,0,0,5,52.38913,4.88172,4,2.0,4.0,31,240.0,5,13,5.0,5.0,1125.0,1125.0,5.0,1125.0,13,17,17,52,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
3810,3811,90,100,0,0,3,52.35849,4.87904,4,2.0,4.0,69,176.0,7,180,7.0,7.0,99.0,99.0,7.0,99.0,14,43,73,312,5,5,0,4.0,3.4,2.2,4.4,3.8,4.8,4.2,2,2,0,0,1.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
3811,3812,100,100,1,1,7,52.37894,4.89298,2,1.0,1.0,22,180.0,1,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,15,45,75,77,52,25,1,4.73,4.71,4.65,4.63,4.73,4.98,4.35,2,0,2,0,2.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
3812,3813,100,0,1,1,4,52.35777,4.8518,4,3.0,4.0,47,300.0,4,30,4.0,4.0,30.0,30.0,4.0,30.0,18,23,38,128,7,0,0,5.0,5.0,4.86,4.86,5.0,4.57,4.57,1,1,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
3813,3814,100,91,1,1,4,52.37067,4.90373,2,1.0,1.0,55,260.0,3,30,3.0,3.0,30.0,30.0,3.0,30.0,0,0,0,2,96,4,0,4.97,4.92,4.89,5.0,4.99,4.99,4.82,1,1,0,0,1.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
3814,3815,100,0,1,1,8,52.3515,4.9983,6,3.0,7.0,82,636.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,0,0,28,303,3,0,0,5.0,5.0,5.0,5.0,5.0,4.67,5.0,1,1,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
3815,3816,98,99,1,1,2,52.32218,4.882,2,1.577414409810935,1.0,33,79.0,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,17,47,77,158,23,23,5,4.7,4.83,4.87,4.78,4.7,3.96,4.39,6,5,1,0,4.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
3816,3817,100,96,3,3,7,52.35896,4.8701,2,1.0,1.0,55,130.0,2,31,1.0,3.0,1125.0,1125.0,2.3,1125.0,11,20,36,255,361,46,2,4.94,4.92,4.98,4.94,4.98,4.92,4.74,2,2,0,0,5.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
3817,3818,0,0,21,21,4,52.36556,4.85867,2,1.0,2.0,25,68.0,1,1125,1.0,3.0,1000.0,1000.0,1.2,1000.0,26,52,82,353,13,10,2,4.55,4.45,4.64,4.73,4.73,4.36,4.09,21,0,21,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
3818,3819,0,0,0,0,3,52.3642,4.93906,4,1.0,2.0,34,140.0,3,60,3.0,3.0,1125.0,1125.0,3.0,1125.0,10,10,10,10,28,4,2,4.75,4.89,4.82,4.96,5.0,4.75,4.61,1,1,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
3819,3820,94,68,10,10,9,52.34527,4.86177,2,1.0,1.0,33,60.0,4,1125,4.0,7.0,50.0,1125.0,5.6,534.0,25,52,82,199,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5,3,2,0,0.38,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
3820,3821,100,20,2,2,7,52.37953,4.87633,2,1.0,1.0,17,165.0,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
3821,3822,80,100,22,22,11,52.36529,4.85138,2,1.0,1.0,100,46.0,3,60,3.0,3.0,1125.0,1125.0,3.0,1125.0,17,42,69,344,136,3,2,4.67,4.74,4.68,4.86,4.91,4.6,4.54,1,0,1,0,1.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
3822,3823,0,0,2,2,8,52.3651,4.84018,1,1.0,1.0,57,58.0,1,60,1.0,1.0,1125.0,1125.0,1.0,1125.0,0,0,0,0,37,0,0,4.95,4.97,4.78,5.0,5.0,4.95,4.86,3,0,3,0,1.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
3823,3824,100,100,35,35,4,52.37118,4.87697,3,1.0,1.0,11,79.0,3,1125,3.0,4.0,1125.0,1125.0,3.8,1125.0,24,54,84,359,94,15,3,4.46,4.72,4.34,4.76,4.78,4.86,4.38,4,1,3,0,1.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
3824,3825,100,0,1,1,5,52.34678,4.86251,2,1.0,1.0,45,200.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,0,0,0,0,19,0,0,4.89,5.0,4.79,4.68,4.74,4.53,4.74,1,1,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
3825,3826,100,97,1,1,8,52.37266,4.90456,4,1.0,3.0,45,173.0,4,250,2.0,4.0,250.0,250.0,3.9,250.0,13,30,51,111,293,35,5,4.93,4.94,4.95,4.98,4.95,4.97,4.77,1,1,0,0,2.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
3826,3827,0,0,2,2,4,52.41779,4.89816,5,3.0,3.0,42,215.0,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,4,34,64,64,8,0,0,4.88,5.0,5.0,4.88,5.0,4.63,4.88,1,1,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
3827,3828,0,0,1,1,5,52.37866,4.85368,2,1.0,1.0,59,150.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,0,0,0,0,7,0,0,5.0,4.86,5.0,5.0,5.0,5.0,4.83,1,1,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
3828,3829,0,0,1,1,7,52.381401,4.9669,2,1.0,1.0,57,81.0,2,28,2.0,2.0,28.0,28.0,2.0,28.0,16,46,76,295,134,19,1,4.84,4.87,4.9,4.93,4.96,4.79,4.8,1,0,1,0,3.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
3829,3830,0,0,0,0,5,52.36378,4.88348,3,1.0,2.0,90,304.0,30,365,30.0,30.0,1125.0,1125.0,30.0,1125.0,30,60,90,365,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
3830,3831,99,100,9,9,7,52.37775,4.84565,8,3.0,6.0,86,236.0,1,365,1.0,4.0,99.0,99.0,1.7,99.0,25,53,83,358,83,83,9,4.65,4.52,4.69,4.63,4.52,4.04,4.42,9,9,0,0,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
3831,3832,100,100,0,0,7,52.35157,4.84712,2,1.0,1.0,72,84.0,2,6,2.0,2.0,6.0,6.0,2.0,6.0,0,1,1,1,12,8,4,5.0,5.0,5.0,5.0,5.0,4.83,4.75,1,0,1,0,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
